"O_ID";"O_CODIGO";"FECHA_PUBLICACION_IJ";"O_NOMBRE";"O_DESCRIPCION";"O_VACANTES";"EU_ID";"EM_CIF"
35234701124;f6a525e81e49ffa8d7919fc74348cf;2019-02-28 00:00:00;Dependiente/a;"Se precisa persona con buena presencia para trabajar en una tienda de bicicletas como vendedor en Barcelona.
Se requiere experiencia previa demostrable en la venta y/o reparación de bicis, ya sea en tienda especializada de ciclismo o en tienda multideporte.
Desarrollará funciones de atención al público, control de existencias, control diario de caja, gestión de incidencias...
El responsable se incorporará a Biking Point, una red de tiendas especializadas que cuenta actualmente con 7 tiendas especializadas en Barcelona, Girona, Tarragona y Terrassa.";1;13739728014;b64678972
34875540946;"232bb3399b4c04b0434deda39555bb";2019-01-29 00:00:00;Dependiente/a;"BOUTIQUE MANAGER PANDORA

Responsable de la dirección de la boutique de PANDORA y de los procesos correspondientes a fin de alcanzar los objetivos de rendimiento definidos en términos de ventas (y rentabilidad) así como los objetivos de calidad. Esto incluye la calidad del servicio y el aspecto de la tienda según la estrategia y la política de PANDORA y la implementación de la estrategia de la empresa en la boutique de PANDORA.";2;16277511604;b30343891
35020243738;"993c05eb7c4a928d6cfe9466369075";2019-01-29 00:00:00;Dependiente/a;Buscamos vendedoras con experiencia en tienda y asesoramiento al cliente, con habilidades comunicativas y resolutivas.;3;33621772944;b67172155
35291292152;"8055666013404aa1e1cb5c975d1f8c";2019-03-08 00:00:00;Dependiente/a;"Importante empresa de distribución de juguetes, puericultura y hobby, con más de 80 puntos de venta en Cataluña busca dependientes/as para nuestro punto de venta de Premià de Mar.

Buscamos personas activas, polivalentes, orientadas al cliente y con ganas de poder desarrollarse profesionalmente en una empresa en continuo crecimiento.

Se valorará experiencia.";5;76867298;b60668381
35374290034;"0e11af953c4cf9beab20d7b5f4d35c";2019-03-20 00:00:00;Dependiente/a;"Empresa de panadería, pastelería con degustación precisa vendedora con un mínimo de 3 años de experiencia. en el sector de panaderia y pastelería con grandes dotes de venta, buena actitud para trabajar de cara al público, dinámica , buena presencia y que le guste trabajar en equipo para fines de semana

Abstenerse personas sin dicha experiencia y que no residan en el Vallès Occidental.";1;26797292340;a08703985
35017739990;"06d106b13d468f9cd7bf27465db132";2019-01-29 00:00:00;Dependiente/a;"Somos una empresa consolidada de venta de bolsos y complementos con tiendas por toda Cataluña. Estamos buscando cubrir nuestras tiendas de SITGES y EL VENDRELL. Buscamos personas que sepan vender, luchar por el negocio y que quieran establecerse con nosotros.

HORARIO ROTATIVO INTENSIVO (40 HORAS)

INGLÉS REQUERIDO PARA LA TIENDA DE SITGES";1;21598386608;b66229188
35023182560;dfc840d63a429bb02baa1098682c83;2019-01-29 00:00:00;Dependiente/a;"Dependienta/e especializado en herbolario, nutricion, dietética, cosmética, fitoterapia, parafarmacia, alimentación biológica.

Imprescindible experiencia y conocimientos en las materias descritas.

Buscamos gente RESPONSABLE, ganas de VENDER, educación e interés.

Se valorará titulación / formación relacionada con el puesto ofertado.

Se ofrece contrato a 30 horas, empleo de calidad y estable.";1;24202543138;b39814496
35267065858;b9885dc61e41ab838c96f047c6c104;2019-03-06 00:00:00;Dependiente/a;"Buscamos una persona con experiencia como dependiente/a en copisteria- reprografia ( maquetacion de tarjetas de visita , dipticos tripticos ,impresion carteleria , impresion planos/copias.)
Con manejo del Photoshop, illustration , indesign etc )

Persona con experiencia con atención al cliente , buen carácter , DISPONIBILIDAD INMEDIATA,
ABSTERNERSE CANDIDATOS QUE NO HAYAN CUBIERTO VACANTE SIMILAR ( Experiencia mínima)

OFRECEMOS CONTRATO INDEFINIDO con 1 mes de prueba -
Horario laboral 8 horas - de lunes viernes.";1;23444141330;b86653060
35188505674;"67873433a2496fa1d2a7e5d897b9a6";2019-02-23 00:00:00;Dependiente/a;"El Grupo Calzedonia ha desarrollado en España y en el extranjero desde el año 1986 hasta hoy una red de más de 3.000 puntos de venta directos y en franquicia de las firmas Calzedonia, Intimissimi y Tezzenis

Puesto vacante de dependienta para tienda en centro comercial GARBERA (San Sebastian, Guipuzcoa)
SE VALORARA INGLES y FRANCES.

Funciones del puesto:

Atención al cliente
Venta al detalle
Tareas en el almacén
Cobro en caja
Control del stock
Visual merchandising y escaparatismo
Mantenimiento de la tienda
Garantizar la calidad del servicio ofrecido a los clientes
Asesoramiento personalizado
Etiquetado de prendas
Reposicion de producto";1;18135505372;"44152454k"
34364335510;"01245dcdc84ad19f44d53fe0672c14";2019-02-07 00:00:00;Dependiente/a;"Quieres desarrollarte profesionalmente en una empresa innovadora en el sector de la cosmética? Esta es tu oportunidad. Estamos buscando  vendedora con título de maquilladora para Valencia.

Tus funciones serán:
- Promoción de la firma en los puntos de venta.
- Maquillaje y asesoramiento.
- Captación y fidelización de consumidores/as.

Debes tener:
- Título de maquillaje profesional.
- Experiencia mínima de 1 año cara al público.
- Vocación comercial.

Se valorará:
- Conocimiento de idiomas.
- Creatividad y motivación.

Condiciones según valía y experiencia.

¡Mucha suerte!";2;10337833602;b54531280
35021789308;d4603f35354d659f8b260679a93855;2019-01-29 00:00:00;Dependiente/a;"DEPENDIENTA ALICANTE
Buscamos dos Vendedoras / Dependientas con experiencia en moda en boutique de vestidos de fiesta y accesorios, para trabajar en nuestra tienda de Alicante Centro de próxima inauguración.
Como vendedora serás la responsable de crear un entorno de compras agradable y organizado para el cliente, fidelizar al cliente y proporcionar un servicio excelente.
Buscamos una persona entusiasta de la moda, con vocación por el cliente y en búsqueda de la excelencia constante de su equipo de trabajo. Personas creativas con muchas ganas de aportar nuevas ideas y formar parte de un equipo multidisciplinar y dinámico.
Las tareas a desarrollar son:
- Atención al cliente, detectando sus necesidades y ofreciendo un servicio personalizado.
-Toma de composturas para arreglos de vestidos.
- Apoyo en las tareas diarias de tienda.
- Reposición de mercancía, almacenaje e inventariado de la misma.
- Colaborar en la preparación y organización de las diferentes campañas.";2;19448658228;b73822231
35022516256;"3f3e327eb6483b9f02b7b6e19220b3";2019-01-29 00:00:00;Dependiente/a;"Tecmoving es la empresa líder en ayudas técnicas para movilidad. Comercializamos las sillas Joytec y Zinger, las dos sillas de ruedas eléctricas más ligeras y plegables del mercado. 
Funciones principales del puesto:
-Atender a los clientes de la tienda de Madrid, tanto para vender nuestros productos como para ofrecer una primera asistencia técnica básica.
-Atender telefónicamente y por email a los clientes que contacten interesados en el producto para explicarle las características del mismo y cerrar ventas.
-Elaborar presupuestos, enviar mailings comerciales y escribir todo tipo de documentos comerciales (listados de precios, presentaciones, etc) en word, excel y ppt principalmente.
-Hacer seguimiento de los negocios abiertos hasta su cierre.
-Buscar nuevas oportunidades de negocio.
-Ayudar a la dirección comercial en tareas de apoyo.
-Atención al cliente postventa.
-Posibilidad de desplazamiento  para presentación de productos.
IMPRESCINDIBLE CONOCIMIENTO DE ITALIANO Y PORTUGUÉS ESCRITO Y HABLADO.";1;29872582662;b65244535
33794595286;"616833cb904980a81f94b5a9df695b";2019-02-07 00:00:00;Dependiente/a;"Para nuestras tiendas de Burjassot, Guaduassuar  y en zona Alfafar buscamos un dependiente/a a jornada completa para formar parte de nuestro equipo.

Tareas:
-Venta de producto
-Atención personalizada al cliente
-Manejo de caja (Cobro, devolución, cierre, etc.) 
-Mantenimiento de la tienda
-Apoyo en la carga, descarga de la mercancía de la tienda.
-Control de stock

Requisitos mínimos:
- Enseñanza general básica
- Experiencia de 1 años en ventas o similar, preferiblemente desarrollada en una tienda, supermercado.
- Buena presencia.
- Se valora conocimientos en decoración y montajes de globos
- Imprescindible residencia en la zona
- Espíritu de trabajo en equipo
- Orientar y aconsejar al cliente 
- Gran implicación
- Facilidad de aprendizaje
- Comprometido con los objetivos de la empresa";3;1580094362;b96054184
34972797688;"689f53f16a4b7d8816e3a0ce407b64";2019-02-07 00:00:00;Dependiente/a;"En Ecoplana somos distribuidores Orange con una trayectoria de más de 18 años y 22 puntos de venta situados en las provincias de Lleida, Tarragona y Castellón.

Ecoplana selecciona para sus tiendas de Tarragona, dependientes/as de tienda con o sin experiencia en el sector de las telecomunicaciones, para asumir las siguientes responsabilidades:

- Asesoramiento a clientes para la venta de servicios de telefonía, gestión de postventa, fidelización de clientes y resolución de incidencias.

- Tramitación de documentación y altas en aplicativos.

- Contacto telefónico con clientes para su seguimiento e informar sobre promociones.

- Seguimiento de objetivos individuales y de tienda y puesta en marcha de acciones para su logro.

- Colocación de cartelería, terminales y accesorios en lineales del pdv.

- Disponibilidad para trabajar de lunes a sábado.

- Organización y limpieza de tienda.

Ofrecemos:

- Plan de desarrollo profesional en una compañía de ámbito nacional líder en su sector.

- Formación continua a cargo de la empresa.

- Excelente sistema retributivo fijo + variable por consecución de objetivos.

- Formar parte de un proyecto ambicioso y en constante expansión.";2;11176475652;b12501573
35591123900;"2b49845cfe4967952e8555947a552b";2019-04-17 00:00:00;Dependiente/a;"Dependienta/e colchonería 

Se ofrece puesto de dependiente/a encargado para tienda de descanso en Madrid. Con labores de venta y asesoramiento al publico y responsable de las ventas del punto de venta.";1;13799803336;b84380401
35594220546;"5f24b356a24bfab99664f3c3fdd316";2019-04-17 00:00:00;Dependiente/a;Se necesita dependiente para tienda de pinturas, moquetas y papel pintado en Barcelona , persona responsable. Muy importante tener experiencia en el sector.;1;21413711222;"46341814b"
35589581258;"21dfa80e5e47fb9250be33f169561a";2019-04-17 00:00:00;Dependiente/a;"Buscamos personas con experiencia para formar parte del equipo de CALZADOS LUNA PUERTO DE MAZARRON tenemos vacantes para los puestos de dependiente/a.

El perfil que se busca debe tener una actitud comercial y de venta. Que se caracterice por ser dinámico, con iniciativa de una mejora continua tanto de la tienda como de sus funciones en su trabajo.

El tipo de contrato es para una jornada 40h/semanales con horario partido.

Funciones principales a desempeñar:
- Asesorar en el punto de venta a los clientes
- Venta personalizada
- Realizar tareas sobre la gestión de producto en tienda (control de stock, alarmado...etc)
- Mantener una imagen correcta de la zona de trabajo
- Cobro en caja";1;33035327578;b30896823
35719814492;"8cfe2f96ed423baee4fdbb59356744";2019-05-08 00:00:00;Dependiente/a;"ASESOR COMERCIAL DE PUNTO DE VENTA

ORANGE y GRUPO DIGITAL PHONE precisan incorporar un ASESOR COMERCIAL DE PUNTO DE VENTA a MEDIA JORNADA para su punto de venta en JACA

GRUPO DIGITAL PHONE - DISTRIBUIDOR ORANGE";1;826675330;b99011496
35299545050;"0b81b470c04002a2f82ad3fc2441cb";2019-03-11 00:00:00;Dependiente/a;"Grupo Paredes Automoción busca en uno de sus centros de trabajo de la provincia de Alicante a ASESOR/A COMERCIAL DE VEHÍCULO NUEVO. 
Tareas:
- Asesoramiento personalizado y profesional.
- Venta de vehículos de exposición y productos asociados (financiación, seguro, ampliación de garantía...). 
- Recepción de clientes, oferta de servicios, seguimientos y cierre. 
- Entrega de vehículos.
- Consecución plena de satisfacción del cliente.
- Reportar información y resultados a responsables.
- Cumplimiento de estándares de la marca.

Requisitos: 
- Experiencia mínimo 3 años en venta de vehículos (abstenerse CVs sin esta experiencia)
- Iniciativa y dinamismo.
- Pasión y entusiasmo por la venta de vehículos y por el trato con clientes.
- Dominio de herramientas informáticas.";1;21286144674;b03320645
35299103736;c438f78a5c4bc79991e2385d80807e;2019-03-11 00:00:00;Dependiente/a;Si te gusta la moda y asesorar a los clientes sobre los diferentes productos y tendencias, tienes la posibilidad de formar parte del equipo en nuestra tienda de Cambrils. Se requiere experiencia.;1;10830890600;b20789004
35298975662;"68d103750745dbbd878d6c2de62fec";2019-03-11 00:00:00;Dependiente/a;"DEPENDIENTA/E / AYUDANTE DEPENDIENTA/E PARA TIENDA DE REGALOS EN EL CENTRO COMERCIAL ATLÁNTICO-VECINDARIO. SE VALORARÁ TENER EXPERIENCIA MÍNIMA DE UN AÑO COMO DEPENDIENTA O SIMILAR,TENER MANEJO DE TERMINAL PUNTO DE VENTA( TPV).
SE VALORARA TENER UN NIVEL ALTO/ MEDIO DE INGLES Y OTROS IDIOMAS. BUENA PRESENCIA Y SABER ESTAR.
CONDICIONES: TURNO SEGUIDO, BRUTO SEGÚN CONVENIO
SE VALORARÁ QUE VIVA CERCA DEL AEROPUERTO DE GRAN CANARIAS.";4;2047054030;b92369552
35184041288;d943a2d5b94704a019c3fcf32407f7;2019-02-22 00:00:00;Dependiente/a;"Dependienta/es de FIN DE SEMANA

En Botticelli nos dedicamos a la venta de zapatos, bolsos y complementos desde hace más de 30 años y buscamos para nuestras tiendas en Majadahonda dependiente/as para los fines de semana.

Horario: de viernes a domingo, o de sábado a domingo.

Contrato temporal inicialmente y luego indefinido, preferimos gente que busque un puesto fijo.

Sólo aceptaremos candidaturas de personas que vivan por la zona del centro de trabajo.";2;640843134;b53610663
35306994340;"20a1877e7f4b3e90b411345812e2cb";2019-03-11 00:00:00;Dependiente/a;Atención al cliente con amabilidad, cobro en caja, reposición de mercancía, mantenimiento imagen de la tienda, control de frescura, horneo de pan, limpieza de tienda y del puesto de trabajo, organización del almacén, recepción y comprobación de pedidos.;2;23857130994;b73832057
35298782968;dec60ca76844b2adfe04a04c868053;2019-03-11 00:00:00;Azafato/a de eventos;"Empresa de Murcia, necesita cubrir 5 vacantes en nuestro departamento de Marketing y Publicidad por campaña. 
Las principales tareas a desarrollar en el puesto serán las del trato directo con el cliente informando y resolviendo dudas según campaña. 
Buscamos personas con disponibilidad a jornada completa, extrovertidas, con don de gentes, con gusto por el trabajo en equipo y trato directo con personas. 
Al finalizar la campaña, la empresa valorará la opción de permanecer en el puesto a largo plazo.";5;30854854134;b37548708
35306717098;e604ffe67c4e1daffbc460b991b005;2019-03-11 00:00:00;Dependiente/a;"VENTA de productos y Servicios Vodafone en TIENDA del segmento particulares (y en algunos casos autónomos) para la consecución de los objetivos establecidos. 
 Deberá VENDER Y NO DESPACHAR (de los que compran lo harán en la mayor parte de la gama de productos ( fijo, móvil e internet)Puesta en funcionamiento de las acciones comerciales concretas que lanza el operador todos los meses. También se encargará del servicio postventa  y Fidelización de clientes particulares con el fin de seguirlos desarrollando.	
 Otras funciones serán: Operativa de caja, control y correcta gestión del stock, e Imagen de Tienda. Un programa de formación intensiva en Productos y Servicios Vodafone y conocimientos técnicos en las últimas tecnologías móviles. Posibilidad de desarrollo profesional";1;9364724104;b20700738
35062399150;"1b9577917d4529952cb412938a4ff3";2019-02-05 00:00:00;Dependiente/a;"Dependienta con experiencia demostrable en boutique y conocimientos de Personal Shopper para atención tanto al público como a tiendas al por mayor.
Experiencia en colocación de visuales y escaparatismo, se hará prueba práctica en la entrevista.";1;25580223940;b99417032
35066139128;"7eecd198474d4ba364692d9f2a67b5";2019-02-05 00:00:00;Dependiente/a;Dependiente en copistería. Se valorara la experiencia y el conocimiento de poto-shop. Diseño grafico, impresión pequeño y gran formato,encuadernacion,etc.;1;31727289872;b65731424
35060961998;"3aa85d50394a35b19d35d755dfceab";2019-02-05 00:00:00;Dependiente/a;"Se precisa dependiente/a para nuestra tienda en Cáceres.

Requerimos personas con dotes comerciales, amplia experiencia en el trato con el cliente, con habilidades comunicativas y disponibilidad horaria.

Muy valorable estar en posesión del CFGM Gestión Administrativa o Comercio y Marketing.

Imprescindible manejo nivel usuario habitual Paquete Office.

Se valorará de forma positiva haber trabajado con ERP Atractor (Comerzzia y Backoffice).

Se ofrece:

Jornada laboral completa.
Horario comercial de tienda.
Proyecto estable.";1;24968480324;b91813634
35305155544;"1e40d9b04b4cbb9f0b1edc4dea8e6d";2019-03-11 00:00:00;Azafato/a de eventos;"Grupo Nortel, empresa líder en la representación de marca en Navarra, País Vasco y La Rioja precisa cubrir vacantes en su departamento de promociones. 

Se ofrece:

- Contrato laboral
- Jornada completa
- Gran retribución
- Formación inicial y continua
- Estabilidad laboral

Se requiere:

- Vocación comercial
- Buena presencia
- Disponibilidad inmediata";5;33814253932;b67256792
34009852610;"8d73ed555d442b910ebff8de83e651";2019-03-11 00:00:00;Dependiente/a;"Importante distribuidor de Orange selecciona para sus centros de trabajo en Palencia, DEPENDIENTE/A COMERCIAL de punto de venta.
Funciones:

-Venta de productos del operador Orange.
-Asesoramiento y atención al cliente.";2;399460186;b39503727
35305355102;a2a32ec8954557a698f5d5ee0993d0;2019-03-11 00:00:00;Dependiente/a;Se precisa dependienta de tienda al detalle productos bisutería-joyería mejor si viene del sector Su trabajo aparte de atender a clientes después de una formación efectuara los collares o pulseras que demanden los clientes. Es indispensable el dominio de castellano y catalán y se valoraran otros idiomas o formación Jornada completa,buen ambiente por favor se valorara referencias ,responsabilidad y honradez (Se contestara a todos los candidatos);1;668679102;b60463445
35304777120;"088bfdc2f5404d8e265948e6e2f4f8";2019-03-11 00:00:00;Dependiente/a;"Se busca dependienta/e, con posibilidad de ocupar pusto de responsable de tienda, en el sector de la joyería, no es necesario experiencia en el sector.Se buscan personas dinámicas, extrovertidas y resolutivas. Se ofrecen puestos para Centro Comercial Gran Jonquera(La Jonquera - Gerona).

Para las vacante es imprescindible hablar Frances.
Imprescindible personas que dispongan de libertad y flixibilidad en los horarios para trabajar en Centro Comercial.";1;13980361088;b65763740
35300891790;"03add13c5c46619d0046bcc9dbf445";2019-03-11 00:00:00;Dependiente/a;"Importante empresa de distribución de juguetes, puericultura y hobby, con diversos puntos de venta en Catalunya busca para nuestras tiendas de Barcelona vendedores para juguetes de nueva tecnología y hobby.

Funciones
*Demostrar productos
*Atender y satisfacer las necesidades del cliente asesorando y vendiendo los productos más apropiados.
*Mantener la sección en perfecto estado de limpieza y orden.
*Reponer el producto en los lineales.
*Velar por la calidad de la prestación del producto y por la imagen del negocio.
*Atender a las posibles reclamaciones de los clientes.
*Diagnosticar o gestionar las reparaciones y cambios de productos.
*Colaborar en la supervisión de las existencias, inventarios.
Buscamos:
Personas proactivas, orientadas hacia el cliente, y será muy valorada experiencia en el sector.

Jornada completa";1;76867298;b60668381
34960965136;"6a31b9a3294f9781a63ba391719193";2019-03-20 00:00:00;Dependiente/a;"Importante distribuidor de Orange selecciona para sus centros de trabajo en SANTANDER AYUDANTE DE DEPENDIENTE de punto de venta.

 Funciones:

-Venta de productos del operador Orange.
-Asesoramiento y atención al cliente.
-Control de stock y arqueo de caja";1;9879816060;b74065343
35372300892;"7dfaf19cd344b9ac2da08a37d8d45d";2019-03-20 00:00:00;Dependiente/a;"Se precisa dependiente/a para establecimiento alimentario.
Incorporación inmediata, jornada completa.
Se valorará experiencia mínima de 1 año.
Contratación de duración determinada con opción a indefinido.
Buena presencia, persona responsable acostumbrada a trabajar en equipo.";1;30951247710;e09578261
35376550590;"2a678adef6400ab220f97bb3f55f16";2019-03-20 00:00:00;Dependiente/a;"Se necesita persona cualificada, para atender en un local de apuestas deportivas.
Se encargara de la atención a la sala, asi como de gestionar las apuestas  requeridas durante la jornada laboral.
Este puesto requiere de una formación, que será imprescindible realizar antes de ejercer el trabajo.";1;29226158588;b87564779
35381112082;"82272652024a0f93fddd600766dcd3";2019-03-20 00:00:00;Dependiente/a;"Se precisa dependiente/a con experiencia en venta y atención directa a clientes, para tienda en el sector textil. Las funciones a realizar son las propias del puesto de trabajo, atención a los clientes, orden y reposición, limpieza de la tienda, etc. Se busca un perfil con clara orientacion a las ventas y que sea capaz de asesorar a cada cliente con los productos que mas se adecuen a sus necesidades.
Se ofrece flexibilidad horaria ya que hay varias vacantes, y estabilidad laboral.";1;15888430748;"47911540x"
35381084264;"64b332d735430c8822b414ae13d8c6";2019-03-20 00:00:00;Dependiente/a;"Dependiente/a de Joyería / Relojería. 
Imprescindible experiencia en el sector. Se valorará el dominio de idiomas.";1;17463992618;b98440811
35377043332;e86155d0c54f2f8e196b8cdd6e1e32;2019-03-20 00:00:00;Dependiente/a;"Empresa multinacional líder en Europa necesita dependiente/a con experiencia en joyería, para trabajar media jornada (jueves, viernes y sábados) en una joyería ubicada en Castellón.

IMPRESCINDIBLE: Buena presencia, vocación por la venta, experiencia de 3 años en puesto similar dentro del sector lujo.

REQUISITOS DESEADOS: Experiencia de más de 5 años en venta de marcas de joyería y/o relojería.

Valorable experiencia en El Corte Inglés.";1;8696364816;b57233967
32611258878;d9a87c58ed4a4388207fa74dfb4435;2019-02-28 00:00:00;Dependiente/a;"AYUDANTE DEPENDIENTE/A PARA TIENDA  EN EL AEROPUERTO DE EL PRAT BARCELONA. SE VALORARÁ TENER EXPERIENCIA MINIMA DE UN AÑO COMO DEPENDIENTA O SIMILAR,TENER MANEJO DE TERMINAL PUNTO DE VENTA( TPV).
IMPRESCINDIBLE TENER UN NIVEL ALTO/ MEDIO DE INGLES O ALEMAN O CUALQUIER OTRO IDIOMA QUE NO SEA CASTELLANO. BUENA PRESENCIA Y SABER ESTAR.
CONDICIONES: JORNADA COMPLETA O MEDIA JORNADA A TURNO SEGUIDO, BRUTO SEGUN CONVENIO.
LA VACANTE ES PARA CUBRIR TODO EL AÑO.";4;2047054030;b92369552
35195651944;"79464c5aeb410493df141e7047e0fb";2019-02-25 00:00:00;Dependiente/a;"Cogasca precisa incorporar depenciente/a para empresa lider en el sector de proyectos de cocina e interiorismo.

PRINCIPALES FUNCIONES
Atención al cliente.
Consecución de objetivos de ventas.";1;31406000104;b27173244
35198352982;ecee8354c0406289b1d9c54a6440e0;2019-02-25 00:00:00;Dependiente/a;"Se buscan perfiles para Centro Comercial Plenilunio.
Dichas personas deberán de tener gran capacidad de captación del cliente, dinamismo y capacidad de trabajar en grupo.
Las principales funciones serán:
- Atender a los clientes con agilidad y cortesía.
- Asesorar sobre las cualidades técnicas de los productos que lo requieran.
- Colaborar en la recepción, preparación y colocación de la mercancía, así como del cuidado y limpieza del mismo.
- Clasificar, etiquetar y acomodar la mercancía en el almacén interno de la tienda y en los expositores.
- Mantener informado al jefe inmediato de las existencias de la mercancía, a fin de mantener la tienda siempre surtida.";1;20657973230;b66013590
35026199110;"116fd2038b4b45a9fd116f96322c2c";2019-01-30 00:00:00;Dependiente/a;"Atención al cliente para la web www.juguetilandia.com

Funciones principales:
-Atención telefónica
-Gestión de pedidos
-Descripción de artículos

Imprescindible PORTUGUÉS NATIVO";1;26685594878;b53246666
35027045612;"6bd2decc5d4c26802ad9d07a34a3e7";2019-01-30 00:00:00;Dependiente/a;"Dependienta para stand dedicado al ocio infantil: alquiler y venta de vehículos para niños.

MISIÓN

Acoger, atender y vender directamente al cliente, realizando una experiencia adecuada para el niño.

PRINCIPALES FUNCIONES Y TAREAS

-Tratar con los clientes y efectuar la venta
-Atender a las cuestiones de los clientes que puedan plantearse
-Gestión de labores de mantenimiento y cuidado del stand
-Captación de clientes y potenciar la venta

COMPETENCIAS REQUERIDAS

Organización, iniciativa, orientación al cliente con la elección de diferentes tarifas y promociones, dinámica, motivación por el puesto, comunicación, capacidad resolutiva...";1;26905246948;b11930724
35052950070;"467c52a99d4b669c56c6c836d825e9";2019-02-04 00:00:00;Dependiente/a;"MAVITEL MOBILE SLU,empresa de telecomunicaciones de Murcia necesita comerciales para tienda de telefonia, buscamos:
-Proactividad a la hora de captar nuevos clientes.
-Buena comunicacion con el cliente.
-Detectar las necesidades del cliente y asesorarle al maximo.
-Cumplir los objetivos marcados.";1;22601979748;b73839714
35203505998;acde795c6a48dca1c5f63a6b19b37c;2019-02-26 00:00:00;Dependiente/a;"Se buscan perfiles para Centro en Calle Santiago.
Dichas personas deberán de tener gran capacidad de captación del cliente, dinamismo y capacidad de trabajar en grupo.
Las principales funciones serán:
- Atender a los clientes con agilidad y cortesía.
- Asesorar sobre las cualidades técnicas de los productos que lo requieran.
- Colaborar en la recepción, preparación y colocación de la mercancía, así como del cuidado y limpieza del mismo.
- Clasificar, etiquetar y acomodar la mercancía en el almacén interno de la tienda y en los expositores.
- Mantener informado al jefe inmediato de las existencias de la mercancía, a fin de mantener la tienda siempre surtida.";1;20657973230;b66013590
35234098984;"200fc4ea9e4aa096fc711324bee4fb";2019-02-28 00:00:00;Dependiente/a;"Si tu vocación es la moda y la atención al cliente, esta es tu oportunidad.
Buscamos Vendedor/a / Sales Assistant para incorporarse a nuestro equipo de Paloma Barceló en nuestra tienda de Puerto Banús, Marbellla.

Como vendedor/a serás el responsable de crear un entorno de compras agradable y organizado para el cliente, fidelizar al cliente y proporcionar un servicio excelente.

Responsabilidades:

- Alcanzar objetivos de ventas definidos por la Empresa.
- Reponer mercancía en tienda según lo establecido desde la central, respetando el merchandising.
- Supervisar el stock.
- Recepción y preparación de pedidos para venta online.
- Colaborar con el merchandising y el invenario.
- Cumplir con las políticas y procedimientos de venta.
- Mantener la tienda y el almacén organizados y controlados.
- Recepcionar la mercancía y colocarla en su lugar correspondiente.
- Proporcionar una excelente atención al cliente según el protocolo de atención estipulado por la Marca.

Perfil requerido:

- Experiencia en ventas.
- Madurez comerial.
- Conocimiento del producto y la Marca.
- Dominio del tipo de venta a realizar.
- Formación complementaria relacionada.
- Idiomas español e inglés, se valorará el conocimiento de otros idiomas.";2;31197929946;b54574215
29929040790;d10d9d8906420c997e0644f274b94d;2019-02-25 00:00:00;Dependiente/a;"Se busca personal para cubrir vacantes en panadería con degustación.

Las principales funciones a realizar serán hornear pan y pastas, hacer bocadillos, atención en la zona de degustación y en la zona de panaderia, limpieza y orden del local.

Buscamos personas con don de gentes, aptas para aguantar un ritmo elevado de trabajo, dinámicas, responsables, con capacidad de trabajo en equipo y de organizar sus competencias para las tardes que deba gestionar la tienda sola.

Horario 1:

Lunes a viernes: 14:00 a 21:00
Sábado / domingo y festivos: 07:00 a 14:00

Horario 2:

Sábado: 08:00 a 14:00 
Domingo y festivos: 08:00 a 14:00

Incorporación inmediata

Abstenerse no interesados en ninguno de los horarios estipulados";2;23453464270;j65820490
35197919438;"1bfe755b5847db920e88228d45ae27";2019-02-25 00:00:00;Dependiente/a;"Se buscan perfiles para Centro Comercial Plaza Río 2.
Dichas personas deberán de tener gran capacidad de captación del cliente, dinamismo y capacidad de trabajar en grupo.
Las principales funciones serán:
- Atender a los clientes con agilidad y cortesía.
- Asesorar sobre las cualidades técnicas de los productos que lo requieran.
- Colaborar en la recepción, preparación y colocación de la mercancía, así como del cuidado y limpieza del mismo.
- Clasificar, etiquetar y acomodar la mercancía en el almacén interno de la tienda y en los expositores.
- Mantener informado al jefe inmediato de las existencias de la mercancía, a fin de mantener la tienda siempre surtida.";1;20657973230;b66013590
35212348602;b60124a03a4f31ba011cebf4e2146e;2019-02-27 00:00:00;Dependiente/a;"Seleccionem un/a auxiliar d'òptica amb experiència pel nostre centre òptic situat a la Carretera de Sants de Barcelona.

Característiques:

- Jornada parcial de 22 h/setmana.
- Horari de tardes de dilluns a divendres de 16:30h a 20:30h i dissabtes horari partit de 10:00h a 14:00h i de 16:30h a 20:30h (Es treballa 1 dissabte SÍ i un NO) 
- Experiència venda retail. No és imprescindible experiència en el 
sector òptic; tot i que es valorarà positivament.

Què oferim? Un bon ambient de treball i créixer professionalment a VISTAOPTICA. Som una empresa familiar amb una trajectòria de més de 50 anys en el sector òptic i amb més de 90 centres a tota Espanya.

Transparència, Rigor i Compromís són els nostres valors. Si et sents identificat/da, no dubtis en fer-nos arribar la teva candidatura. T'hi esperem!";1;969713550;b60103355
35212795810;"8b03ce64d54ba3befb344d932a591a";2019-02-27 00:00:00;Dependiente/a;Buscamos dependiente/a de comercio para atender a las clientas tanto en tienda física como en tienda on-line. Gestión de productos y almacén en ambos soportes. Fotos, edicción, publicidad, escaparates,...son algunas de las funciones a desarrollar.;1;19544108168;e37363975
35231611892;fae94e89c84df185ff1f464f6293c5;2019-02-28 00:00:00;Dependiente/a;"Empresa de telefonía móvil, busca personal para cubrir vacante de tele-venta y tele-concertación.
Se valorara experiencia en venta telefónica o en comercial de puerta fría.";1;29316142946;b95589388
